external_urls,followers,genres,id,name,popularity,uri,related_artists
https://open.spotify.com/artist/0i1s9WcIu0PrUvHzALgofo,1585963,"mpb, samba-rock",0i1s9WcIu0PrUvHzALgofo,Seu Jorge,71,spotify:artist:0i1s9WcIu0PrUvHzALgofo,5rrmaoBXZ7Jcs4Qb77j0YA
https://open.spotify.com/artist/2kXKa3aAFngGz2P4GjG5w2,2272752,"french hip hop, pop urbaine, rap francais, rap marseille",2kXKa3aAFngGz2P4GjG5w2,SCH,72,spotify:artist:2kXKa3aAFngGz2P4GjG5w2,"7DUTsWY3RBd64vh8UtgtYA, 3DCWeG2J1fZeu0Oe6i5Q6m, 6L34dW6SKMSDaGIfYDU19j, 5gs4Sm2WQUkcGeikMcVHbh, 58wXmynHaAWI5hwlPZP3qL, 66Ok6bgC570sHkw08N20pZ, 3YwqjMyrRfuixi2pbgTGCE"
https://open.spotify.com/artist/5JYo7gm2dkyLLlWHjxS7Dy,107222,swedish pop,5JYo7gm2dkyLLlWHjxS7Dy,Sandro Cavazza,65,spotify:artist:5JYo7gm2dkyLLlWHjxS7Dy,"5uEeqYFuIChoWKy34jp8xE, 2auikkNYqigWStoHWK1Grq, 5iNrZmtVMtYev5M9yoWpEq, 20gsENnposVs2I4rQ5kvrf"
https://open.spotify.com/artist/5fAwPpS78sokZdpktoSUE8,10745,italian tech house,5fAwPpS78sokZdpktoSUE8,Sante Sansone,65,spotify:artist:5fAwPpS78sokZdpktoSUE8,"4ZhFCxPekpmV12n2xMeF2z, 4STmXOXUF3UieHU46NWLVt, 4DWuml4Jf6K81b5rAPwMb6, 5Y2FS5YbGf7yRDumzD5nY3, 5pkU7zjIzHgfN1n91e51r3, 5Igpc9iLZ3YGtKeYfSrrOE"
https://open.spotify.com/artist/19MVxKZZdPj2X0F8pi0OCT,553778,"filmi, modern bollywood",19MVxKZZdPj2X0F8pi0OCT,Sukhwinder Singh,70,spotify:artist:19MVxKZZdPj2X0F8pi0OCT,"4YgUVg4p7xtMOrOS4GjiJZ, 6ohaQzKaXrobAL8paLSaxq, 0NErdIJtuKBjtxKmlqaWdj, 6WPmTGeeoymoVlXVtsCwz7, 0Yb0T3wUUNiIvHjqnfkbuH, 4xd7mLI7urqrxELaXhAvzw, 5fvTHKKzW44A9867nPDocM, 0L5GV6LN8SWWUWIdBbTLTZ, 3GdSQUH1BRtl9UrrtuwJlP, 1mBydYMVBECdDmMfE2sEUO, 61if35zz1W11GejEkxTLEQ, 6Mv8GjQa7LKUGCAqa9qqdb"
https://open.spotify.com/artist/2TcGJdSOiOvITBzhvfX8XB,145588,aussietronica,2TcGJdSOiOvITBzhvfX8XB,Shouse,66,spotify:artist:2TcGJdSOiOvITBzhvfX8XB,"0Upxnyh9nIUNSOmNE8WF4R, 4pnp4w9g30yLfVIAFnZMRd, 2nm38smINjms1LtczR0Cei, 5Wg2b4Mp42gicxEeDNawf7, 5344K3N7rx7kw1HjO8psuq, 56Qz2XwGj7FxnNKrfkWjnb, 1TrfxjXu8quyDw05p2bacX, 0u6GtibW46tFX7koQ6uNJZ, 21dVknSLCsK37cWozWDZZS, 4ofCBoyEiGSePFAG500xev, 7i9j813KFoSBMldGqlh2Z1, 5rGrDvrLOV2VV8SCFVGWlj, 2fsk4VlJdNF6G8cCMDrrzB, 7ACEUD7UsmmXrnj4OLt8f9"
https://open.spotify.com/artist/0haZhu4fFKt0Ag94kZDiz2,3106459,"latin pop, latin viral pop, mexican pop",0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,66,spotify:artist:0haZhu4fFKt0Ag94kZDiz2,"6ModsWtBph2rE6zCTVxvZt, 2bxxlINUlcMQQb39K7IopR, 2wkoKEfS6dXwThbyTnZWFU, 1GDbiv3spRmZ1XdM1jQbT7, 5xSx2FM8mQnrfgM1QsHniB, 4obzFoKoKRHIphyHzJ35G3, 0eecdvMrqBftK0M1VKhaF4, 5dbaLmK5SHLLg8Z4CcTJpX, 5LeiVcEnsZcwc133TUhJNW"
https://open.spotify.com/artist/5cB4d4jPYjMT326sjihQ4m,8059427,"filmi, modern bollywood",5cB4d4jPYjMT326sjihQ4m,Shaan,69,spotify:artist:5cB4d4jPYjMT326sjihQ4m,"71hjb5G92mGoKRSAW3Cj00, 1dVygo6tRFXC8CSWURQJq2, 4W91bbPB2CTSsHwt7eqNl7, 4oVMLzAqW6qhRpZWt8fNw4, 6CXEwIaXYfVJ84biCxqc9k, 2JSYASbWU5Y0fVpts3Eq7g, 3eDT9fwXKuHWFvgZaaYC5v, 6ohaQzKaXrobAL8paLSaxq, 2ZRrPOjBIWoKK5rHedLijj, 0L5GV6LN8SWWUWIdBbTLTZ, 70B80Lwx2sxti0M1Ng9e8K, 0sSxphmGskGCKlwB9xa6WU, 3ZxZ03fj3tXBZHZWzvaLSM, 5GnnSrwNCGyfAU4zuIytiS"
https://open.spotify.com/artist/2iojnBLj0qIMiKPvVhLnsH,7431948,"dance pop, r&b, southern hip hop, trap, urban contemporary",2iojnBLj0qIMiKPvVhLnsH,Trey Songz,69,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,"20s0P9QLxGqKuCsGwFsp7w, 1Xfmvd48oOhEWkscWyEbh9, 3KV3p5EY4AvKxOlhGHORLg, 7r8RF1tN2A4CiGEplkp1oP, 7LnaAXbDVIL75IVPnndf7w, 3aQeKQSyrW4qWr35idm0cy, 63wjoROpeh5f11Qm93UiJ1, 1vfezMIyCr4XUdYRaKIKi3"
https://open.spotify.com/artist/1NjxFrpEGZTV2Ny0OJxeWu,730091,"indonesian indie, indonesian pop, malang indie",1NjxFrpEGZTV2Ny0OJxeWu,Sal Priadi,72,spotify:artist:1NjxFrpEGZTV2Ny0OJxeWu,"47z98pKd71yIbgXwe9LPVC, 3tMTXQyRrPmMyHv5SoC0TV, 18PmEN8ZiHBQlDpxrgR2xs, 20zafXaLhm5IcXnSU93rNn, 51kyrUsAVqUBcoDEMFkX12"
https://open.spotify.com/artist/4xd7mLI7urqrxELaXhAvzw,881229,"filmi, modern bollywood",4xd7mLI7urqrxELaXhAvzw,Shekhar Ravjiani,68,spotify:artist:4xd7mLI7urqrxELaXhAvzw,"0m3D4grap8VFSzbJMqgNVk, 19LIHDDSHBD5NyYHI3gpzB, 3PpjqSKBer3obW6lDflOBx, 0NErdIJtuKBjtxKmlqaWdj, 6ohaQzKaXrobAL8paLSaxq"
https://open.spotify.com/artist/2aqFBHOpM9uIgBpUsdq09x,1184573,"latin rock, mexican indie",2aqFBHOpM9uIgBpUsdq09x,Siddhartha,68,spotify:artist:2aqFBHOpM9uIgBpUsdq09x,"2z3KntXLyEF5Lvz1kpdBoA, 1ZdhAl62G6ZlEKqIwUAfZR, 4ClsVDy2g7RKSSlvq8cF6d"
https://open.spotify.com/artist/6ohaQzKaXrobAL8paLSaxq,2262839,"filmi, indian folk, modern bollywood",6ohaQzKaXrobAL8paLSaxq,Salim–Sulaiman,68,spotify:artist:6ohaQzKaXrobAL8paLSaxq,"4xd7mLI7urqrxELaXhAvzw, 0L5GV6LN8SWWUWIdBbTLTZ, 3PpjqSKBer3obW6lDflOBx, 19MVxKZZdPj2X0F8pi0OCT, 19LIHDDSHBD5NyYHI3gpzB, 61if35zz1W11GejEkxTLEQ, 1mBydYMVBECdDmMfE2sEUO, 5SuRAj1A9FEHj5NxS86YAm"
https://open.spotify.com/artist/5XTxV2ifoYkmNb13Gb6cKz,166590,"eurodance, german techno",5XTxV2ifoYkmNb13Gb6cKz,Sash!,66,spotify:artist:5XTxV2ifoYkmNb13Gb6cKz,
https://open.spotify.com/artist/2K5nCggbhSZ00YCYP5qkZS,2188674,"italian hip hop, italian pop, trap italiana",2K5nCggbhSZ00YCYP5qkZS,Shiva,71,spotify:artist:2K5nCggbhSZ00YCYP5qkZS,"44DWomjW1oDuxIoBIRpmQ4, 2R4kNOwHUUsuDYhKsESVbF, 2PEMswqQspTSsAltdeF5kO, 4w9mPW732RnZkoqsy3lRsg, 5SulO4l40qDuV9zUGLZx7n, 6CKch2otN4SPznHf9ms5JF, 6PsQc21YZU7WNfiODG69Qk, 0jdNdfi4vAuVi7a6cPDFBM, 7K80yOTC0Id95gRaOxDG5u, 3ASAxVN1hNoYfoMcIkzZWL, 23TFHmajVfBtlRx5MXqgoz, 7zPS3i8YJBNeDcqXUHfCMr, 0EUR8jz8L936AEbV2Spkca"
https://open.spotify.com/artist/12HVwm3qt6gOkKhDoj00m4,616043,bhojpuri pop,12HVwm3qt6gOkKhDoj00m4,Shilpi Raj,71,spotify:artist:12HVwm3qt6gOkKhDoj00m4,"1T7MiVJ2MJlR5GKi11w4VT, 69WMBCOrVeaxtZJCowDJ0a, 2pywmTkxO0H1CY8ZXSJTSC"
https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,2655911,"afrofuturism, pop, post-teen pop, pov: indie",3rWZHrfrsPBxVy692yAIxF,WILLOW,71,spotify:artist:3rWZHrfrsPBxVy692yAIxF,"0xOeVMOz2fVg5BJY3N6akT, 5FxD8fkQZ6KcsSYupDVoSO, 0NIPkIjTV8mB795yEIiPYL, 3l0CmX0FuQjFxr8SK7Vqag, 1U1el3k54VvEUzo3ybLPlM, 1CoZyIx7UvdxT5c8UkMzHd, 2sSGPbdZJkaSE2AbcGOACx, 78rUTD7y6Cy67W1RVzYs7t"
https://open.spotify.com/artist/7zxFc10N9BP2lg73b8cwZ0,99513,pop rap brasileiro,7zxFc10N9BP2lg73b8cwZ0,Salve Malak,70,spotify:artist:7zxFc10N9BP2lg73b8cwZ0,"0y7B2G0jNMGWyQJsOoRMUt, 0obu7Om4zu9ahul5DI4JtY, 4LAFtDzlQM89xov636hMVv, 2NMYOlZHIEsSq7pp5jBjic, 5YwzDz4RJfTiMHS4tdR5Lf, 25XJqeReVV38w0tR04GGBd"
https://open.spotify.com/artist/2Wk167T0fY1fABsHM5qFcI,6787432,"arab pop, egyptian pop",2Wk167T0fY1fABsHM5qFcI,Sherine,67,spotify:artist:2Wk167T0fY1fABsHM5qFcI,5abSRg0xN1NV3gLbuvX24M
https://open.spotify.com/artist/2JEjaa7hWhE1BbL3OcoeFR,2530578,"filmi, malayalam pop",2JEjaa7hWhE1BbL3OcoeFR,Sujatha,70,spotify:artist:2JEjaa7hWhE1BbL3OcoeFR,"5ObQXIcqKtQENK14lQyqiy, 3wjaprBWmoSJn4KP9tgkxt, 1rdQOMFFtoskDXXUVjiGo9, 2wPsNCwhEGb0KvChZ5DD52"
https://open.spotify.com/artist/1HGMG8RHvcu1mfdM9MeTek,1300347,"classic bollywood, filmi, hare krishna",1HGMG8RHvcu1mfdM9MeTek,Sadhana Sargam,69,spotify:artist:1HGMG8RHvcu1mfdM9MeTek,"41BeeC5hYqvtGkM79RYvN4, 6WPmTGeeoymoVlXVtsCwz7, 4YgUVg4p7xtMOrOS4GjiJZ, 4hkB2bR5ek6lJChj6aunCn, 2NoJ7NuNs9nyj8Thoh1kbu, 7N0SBLJFpCyQSsv4MfRJ5d"
https://open.spotify.com/artist/04yr1h3maDSKvM08pgOezF,319829,kindermusik,04yr1h3maDSKvM08pgOezF,Simone Sommerland,70,spotify:artist:04yr1h3maDSKvM08pgOezF,"5Asmk7uzCjVJN77MLDnvma, 2yOGWPXuL8wG3F1q5FWmep"
https://open.spotify.com/artist/0TMvoNR0AIJV138mHY6jdE,2727449,"polish pop, polish viral pop",0TMvoNR0AIJV138mHY6jdE,sanah,69,spotify:artist:0TMvoNR0AIJV138mHY6jdE,"6EB8VE9f7Ut6NOgviN6gDW, 0MIG6gMcQTSvFbKvUwK0id"
https://open.spotify.com/artist/4TKhxSkqClXrdtUWgKqHVU,1323488,"afrobeats, nigerian pop",4TKhxSkqClXrdtUWgKqHVU,Shallipopi,65,spotify:artist:4TKhxSkqClXrdtUWgKqHVU,"3LOm0AZjpwVQebvkyanjDy, 4zmZ8lVLzGc84S4v2B1rLx, 4JM1zsVj1pt38Q8mhv5teI, 3zaDigUwjHvjOkSn0NDf9x"
https://open.spotify.com/artist/4StjyzjcmZ7a9QncHVf0pu,1549994,"deep turkish pop, persian pop, turkish pop",4StjyzjcmZ7a9QncHVf0pu,Simge,69,spotify:artist:4StjyzjcmZ7a9QncHVf0pu,"1F2v33FQTavJyaD7ZsyhdA, 0wCKNMsqYasJBFVagjay49, 08mjMUUjyTchMHCW7evc3R"
https://open.spotify.com/artist/1rdQOMFFtoskDXXUVjiGo9,1695499,filmi,1rdQOMFFtoskDXXUVjiGo9,Shweta Mohan,68,spotify:artist:1rdQOMFFtoskDXXUVjiGo9,"1QvyquqkuuwUzdszyoKIy4, 7zAp0JbkavFg2rcMGvANtP, 6rEXjeIJ0wL6BFdo8CRcit, 2JEjaa7hWhE1BbL3OcoeFR, 5ObQXIcqKtQENK14lQyqiy, 7FaGCZiP3s6X7jQTB8EhfI, 5UJ2sHO2ELrgW6aXeRLTQQ, 0aUQnP4HhUQXcurZl9GJIA, 0LSPREIgGMZXCuKVel7LVD, 41BeeC5hYqvtGkM79RYvN4"
https://open.spotify.com/artist/4RB2EEsmLhQTOSVQQpDzNg,286184,,4RB2EEsmLhQTOSVQQpDzNg,Sofiane Pamart,65,spotify:artist:4RB2EEsmLhQTOSVQQpDzNg,
https://open.spotify.com/artist/117XFtbZPnCI1EYKjYZWJc,1960774,"opm, pinoy hip hop, tagalog rap",117XFtbZPnCI1EYKjYZWJc,Skusta Clee,66,spotify:artist:117XFtbZPnCI1EYKjYZWJc,3PDFGpPl4ienSn5Vwisfrh
https://open.spotify.com/artist/3WMlRpW5JWuDI95TcEWt3r,478615,pop argentino,3WMlRpW5JWuDI95TcEWt3r,Salastkbron,69,spotify:artist:3WMlRpW5JWuDI95TcEWt3r,"2eXWodjj5K1vVq2CSjl036, 5f9pQjPeDbuRF1GowQXo3L, 5xIOUIBQhGFX7HIj8lhdyU, 5CA5IqbsFr4hpNLdjgO0BU, 4oZolC0sCwCAKqsNXfRlVS"
https://open.spotify.com/artist/7HwzlRPa9Ad0I8rK0FPzzK,2643177,"anime, j-pop",7HwzlRPa9Ad0I8rK0FPzzK,SEKAI NO OWARI,67,spotify:artist:7HwzlRPa9Ad0I8rK0FPzzK,"1t17z3vfuc82cxSDMrvryJ, 4QvgGvpgzgyUOo8Yp8LDm9, 6rs1KAoQnFalSqSU4LTh8g, 0ixzjrK1wkN2zWBXt3VW3W, 5Vo1hnCRmCM6M4thZCInCj, 5kVZa4lFUmAQlBogl1fkd6, 71UIOLnsacxQHlU55TvfiH, 5kjGRHClVacSyllOUqU1S0"
https://open.spotify.com/artist/7zAp0JbkavFg2rcMGvANtP,727114,"filmi, modern bollywood, tamil pop",7zAp0JbkavFg2rcMGvANtP,Shakthisree Gopalan,68,spotify:artist:7zAp0JbkavFg2rcMGvANtP,"6rEXjeIJ0wL6BFdo8CRcit, 15ClyGUe5g2vllncIC4tp6, 1rdQOMFFtoskDXXUVjiGo9, 5FVBduYaeVBb6JIghza7v6"
https://open.spotify.com/artist/1SaTdsz7hf1sjBJPBqPZR9,6832,sleep,1SaTdsz7hf1sjBJPBqPZR9,sleepy planet,66,spotify:artist:1SaTdsz7hf1sjBJPBqPZR9,"60glra0QYcARAJr4OeJVNP, 5wL65gvidIfXPAR2Pu0ptA, 7cOjsQCBOubFpm77Wh7pan, 2s5oIH7jW68tUafw6zs2y6, 6EMoWayH9WulC8F8b6m3BH, 1E7NoA5YJu5N0XEm6ojotR, 28ggYG0KtvHh00gq2BFMo8"
https://open.spotify.com/artist/6aQfrWHwAcuY8IYItbChZh,157944,punjabi pop,6aQfrWHwAcuY8IYItbChZh,Shinda Kahlon,65,spotify:artist:6aQfrWHwAcuY8IYItbChZh,"5DHi2MeoRgAwPE0A0qwRMl, 54BjV0qctcWp8xOip7uaJD, 0OS0NZnK7TGIAWx8MkWNFN, 3nqS8jzqmsPKFJTp0BOIel"
https://open.spotify.com/artist/0oK5D6uPhGu4Jk2dbZfodU,560374,"latinx alternative, souldies",0oK5D6uPhGu4Jk2dbZfodU,Thee Sacred Souls,68,spotify:artist:0oK5D6uPhGu4Jk2dbZfodU,"2efrqekWSHlvhATD50AG3m, 4dwDVC6lrMINxVBxETE1AB, 3ETLPQkcEd7z4k3IbZmXMq, 5FxD8fkQZ6KcsSYupDVoSO, 4frXpPxQQZwbCu3eTGnZEw"
https://open.spotify.com/artist/5jJrJU7VVmxQQLcLAmmxXc,113274,,5jJrJU7VVmxQQLcLAmmxXc,Sai Abhyankkar,66,spotify:artist:5jJrJU7VVmxQQLcLAmmxXc,51jfCC7m2rTGPDz06E2nvS
https://open.spotify.com/artist/0u6hC9vldLdqrv74BWRxkP,7464,,0u6hC9vldLdqrv74BWRxkP,Som De Chuva e Trovoadas,68,spotify:artist:0u6hC9vldLdqrv74BWRxkP,0lhLr0ciehx5g6hxih2aqk
https://open.spotify.com/artist/4nGp682WMiKS4X217kPw8C,4223253,opm,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,67,spotify:artist:4nGp682WMiKS4X217kPw8C,"4qFxP3qN9GsnZDOkAE6x2m, 2XHTklRsNMOOQT56Zm3WS4, 3wbCeEPAW6po7J46netxMT"
https://open.spotify.com/artist/19NGyg3ucHFhAP3mwPsggJ,378150,,19NGyg3ucHFhAP3mwPsggJ,Yahir Saldivar,69,spotify:artist:19NGyg3ucHFhAP3mwPsggJ,"1V0BgbhknuuZIMxKO0M9FV, 0NlNru2YcUz6RbnpYGQz26, 6pV5zH2LzjOUHaAvENdMMa, 4qDRNT8ldCfCjSp9lBzYC5, 0rJ0xlAQI0wLRucDRoQQbO, 77Zc5MMUIMJriEDAcaDspi, 5eumcnUkdmGvkvcsx1WFNG, 5YqI7p8zYsOpKJtjxYdOce, 5aZppZ1lCv3Y09RuunlN1a, 1ZMJSCQw8DIefcLb1FIpY0"
https://open.spotify.com/artist/0HlxL5hisLf59ETEPM3cUA,860846,"eurodance, german techno, hamburg electronic, happy hardcore",0HlxL5hisLf59ETEPM3cUA,Scooter,66,spotify:artist:0HlxL5hisLf59ETEPM3cUA,"4FDj6mh458K7m9Txwyj2rt, 5XTxV2ifoYkmNb13Gb6cKz, 1ZyqnbV7Brg5LgyS4EZCUD, 1OAjDaKgg00KCUYqDe68un"
https://open.spotify.com/artist/2PEMswqQspTSsAltdeF5kO,685858,"drill italiana, italian hip hop",2PEMswqQspTSsAltdeF5kO,Simba La Rue,68,spotify:artist:2PEMswqQspTSsAltdeF5kO,"4w9mPW732RnZkoqsy3lRsg, 2R4kNOwHUUsuDYhKsESVbF"
https://open.spotify.com/artist/3g7vYcdDXnqnDKYFwqXBJP,1275368,"opm, p-pop, pinoy idol pop",3g7vYcdDXnqnDKYFwqXBJP,SB19,65,spotify:artist:3g7vYcdDXnqnDKYFwqXBJP,7tNO3vJC9zlHy2IJOx34ga
https://open.spotify.com/artist/3hBQ4zniNdQf1cqqo6hzuW,2440947,"italian hip hop, italian pop, italian underground hip hop, rap sardegna",3hBQ4zniNdQf1cqqo6hzuW,Salmo,68,spotify:artist:3hBQ4zniNdQf1cqqo6hzuW,"49UAapOfpOg1ZOU4xf2NgY, 4upwdFMlZBmQ68jP9jPzjK, 7u710e44HW3K7A5eTnRqHC, 6FtwCmLY6L1sqvjaQ2lV6G, 5AZuEF0feCXMkUCwQiQlW7"
https://open.spotify.com/artist/5uUb3J6HqLhBWwzuh84LUZ,3524814,indonesian pop rock,5uUb3J6HqLhBWwzuh84LUZ,Seventeen,68,spotify:artist:5uUb3J6HqLhBWwzuh84LUZ,"1v1khTmozNfxB2ET1Ep288, 2l8I5pWUnfF7bMK1z6EJRk, 4bAgr9zaF0bpzVGHdHuf0f, 4sEWznAKWWNcicTuLxzb6d, 3DHOtJqv0Bw65ENlK4FiSF, 20zafXaLhm5IcXnSU93rNn, 48bKH1ugFBhERC1rdojP9d, 4cgBCGxtlfap2g6jveB7du"
https://open.spotify.com/artist/1uY9B9QroF5K8wPyeEO1QN,10111,,1uY9B9QroF5K8wPyeEO1QN,Sagar,66,spotify:artist:1uY9B9QroF5K8wPyeEO1QN,"0Or6EukLg1g2fTl08fPz2o, 4gzrZDyL5gYiROkv27pYKx, 6k6TIai4KyKG1DeIMftSmJ, 2DFCHTDIA0t638a4mm37dK, 05dG9pMLRWenxzvSmefE6U, 4yxICw7joYAxRI2sTRldLB, 3GdSQUH1BRtl9UrrtuwJlP, 3GBSge8pq7mpezUQl0GAOA, 54BjV0qctcWp8xOip7uaJD"
https://open.spotify.com/artist/1SyKki7JI1AZNKwgNMkn25,1468511,"desi pop, filmi, modern bollywood",1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,66,spotify:artist:1SyKki7JI1AZNKwgNMkn25,"1E6arsXf5Fgsnv9YpSzjpE, 6WOdPJmexxFINcKMkP2jMG, 6FtZhorjCMfkaVJ7kKdmq7, 1sVmXkzX2ukc6QvasrDBES, 1OPqAyxsQc8mcRmoNBAnVk, 3tPQOjkxO3mrYrrgkTeXgH, 3ZxZ03fj3tXBZHZWzvaLSM, 0T1CMVkqffHlqEk4BcAph1"
https://open.spotify.com/artist/0JBdTCGs111JKKYfLqOEBa,893240,"frauenrap, german hip hop, german pop",0JBdTCGs111JKKYfLqOEBa,Shirin David,67,spotify:artist:0JBdTCGs111JKKYfLqOEBa,"2rEVnwCPBeGkWMv425KoG1, 13bDjug9N0pyv3ZUINjkDV"
https://open.spotify.com/artist/6k6TIai4KyKG1DeIMftSmJ,23726,modern bollywood,6k6TIai4KyKG1DeIMftSmJ,Siddharth - Garima,65,spotify:artist:6k6TIai4KyKG1DeIMftSmJ,"2DFCHTDIA0t638a4mm37dK, 3GdSQUH1BRtl9UrrtuwJlP, 4cAERazLlAzVGA10ORWaUP, 6WixbETKEXH0xBf0OB9kRB, 4gzrZDyL5gYiROkv27pYKx, 3GBSge8pq7mpezUQl0GAOA"
https://open.spotify.com/artist/12CpR4SNDzVIlDoPSeNFeW,238480,"filmi, modern bollywood",12CpR4SNDzVIlDoPSeNFeW,Shashaa Tirupati,66,spotify:artist:12CpR4SNDzVIlDoPSeNFeW,00sCATpEvwH48ays7PlQFU
https://open.spotify.com/artist/4OV6uYSnHxSYkjDYuBVBUz,1650572,french pop,4OV6uYSnHxSYkjDYuBVBUz,Slimane,66,spotify:artist:4OV6uYSnHxSYkjDYuBVBUz,
https://open.spotify.com/artist/6WixbETKEXH0xBf0OB9kRB,117254,modern bollywood,6WixbETKEXH0xBf0OB9kRB,Shadab Faridi,65,spotify:artist:6WixbETKEXH0xBf0OB9kRB,"4gzrZDyL5gYiROkv27pYKx, 38IHJBGBuaYXHEkIQd4DtF, 3GdSQUH1BRtl9UrrtuwJlP, 0m3D4grap8VFSzbJMqgNVk, 3GBSge8pq7mpezUQl0GAOA, 5kPOMQZvgkAEnRZqwn9SYQ, 5r2baeTwcCJnuIsDIlxUJo, 6k6TIai4KyKG1DeIMftSmJ"
https://open.spotify.com/artist/1KXTegXtnCPKXjRaX1llcD,4388848,"turkish hip hop, turkish trap",1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,67,spotify:artist:1KXTegXtnCPKXjRaX1llcD,"28Qbi9jTj2eej21P2mImZI, 6LnJKrtFnTEGdbWQ2riWCL"
https://open.spotify.com/artist/2YlvvdXUqRjiXmeL2GRuZ9,96477,"hoerspiel, writing",2YlvvdXUqRjiXmeL2GRuZ9,Sherlock Holmes,67,spotify:artist:2YlvvdXUqRjiXmeL2GRuZ9,2AcBhTO6Q3zzUrfPKmskp3
https://open.spotify.com/artist/4C4kpaAdp6aKSkguw40SsU,2983351,"brazilian rock, latin alternative, manguebeat, mpb, pop rock brasileiro, rock mineiro, rock nacional brasileiro",4C4kpaAdp6aKSkguw40SsU,Skank,66,spotify:artist:4C4kpaAdp6aKSkguw40SsU,"0A1oy7PC7fdzURgaLaWkL1, 0GNq4xh8uFCyihPurnunf7"
https://open.spotify.com/artist/79nkC8XZ5ohEVU0Xlf5Ael,1861526,"classic j-pop, j-pop",79nkC8XZ5ohEVU0Xlf5Ael,サザンオールスターズ,67,spotify:artist:79nkC8XZ5ohEVU0Xlf5Ael,
https://open.spotify.com/artist/5SuRAj1A9FEHj5NxS86YAm,2751730,"classic pakistani pop, filmi, modern bollywood, sufi",5SuRAj1A9FEHj5NxS86YAm,Shafqat Amanat Ali,65,spotify:artist:5SuRAj1A9FEHj5NxS86YAm,"19LIHDDSHBD5NyYHI3gpzB, 09UmIX92EUH9hAK4bxvHx6, 03SZmfKAgYRQKUwy0EoJUa"
https://open.spotify.com/artist/0Wi2fADbhwXlPUWxBmzo99,835042,polish hip hop,0Wi2fADbhwXlPUWxBmzo99,Szpaku,67,spotify:artist:0Wi2fADbhwXlPUWxBmzo99,"0WDJa0qnagyOnMaiD26wht, 3gm9b6AeMf2eGQTLashkDt, 1fZAAHNWdSM5gqbi9o5iEA, 7afPAbg5jb45KFUSnHIMFG, 2dLhpezBEgAELn73fiMEak, 53UpeT3katrOaJmhSiRp2a"
https://open.spotify.com/artist/0zgFL90nGTrH2iOMD8Vysy,916694,"guadalajara indie, mexican hip hop",0zgFL90nGTrH2iOMD8Vysy,Sabino,65,spotify:artist:0zgFL90nGTrH2iOMD8Vysy,"5lYeiQxUTcGKVgAuTqbTeL, 2z3KntXLyEF5Lvz1kpdBoA, 1ZdhAl62G6ZlEKqIwUAfZR, 2aqFBHOpM9uIgBpUsdq09x, 1cUpGtXcSQsovNYEZOQgOG"
https://open.spotify.com/artist/0HFoOA61ShFCVKyKUPoN6B,359968,"arrocha, forro",0HFoOA61ShFCVKyKUPoN6B,Silvanno Salles,66,spotify:artist:0HFoOA61ShFCVKyKUPoN6B,"1hPg0YVHOP4dizsVCYCnIA, 2uOlKKhuUUWlTITCYYUuIK, 5PtqDNfEbT1c8wnGce6EIE, 4ptGOXi053ILmLfMcIG2hB"
https://open.spotify.com/artist/0FJz7XR37hH69traaHLijA,1688312,"filmi, modern bollywood",0FJz7XR37hH69traaHLijA,Shaarib Toshi,65,spotify:artist:0FJz7XR37hH69traaHLijA,"2kkQthS9OLpK4UqNWYqoVl, 3yMmYEklQ7gLOZXEFNd3xr, 76fuWYgIf3TVIopTs3vaJ6, 0E02VcvA5p1ndkLdqWD5JB"
https://open.spotify.com/artist/5kjGRHClVacSyllOUqU1S0,2352295,"classic j-pop, j-pop, j-rock",5kjGRHClVacSyllOUqU1S0,SPITZ,66,spotify:artist:5kjGRHClVacSyllOUqU1S0,"1qma7XhwZotCAucL7NHVLY, 79nkC8XZ5ohEVU0Xlf5Ael"
https://open.spotify.com/artist/7BJjzi0JHyDHAsmVe21dGa,1752236,turkish pop,7BJjzi0JHyDHAsmVe21dGa,Serdar Ortaç,66,spotify:artist:7BJjzi0JHyDHAsmVe21dGa,"0mkH5jj3goQ51JtPKVodTo, 53oeVgECSa18dkHBQ9X6Eh, 1F2v33FQTavJyaD7ZsyhdA, 08mjMUUjyTchMHCW7evc3R, 5AboYJAlMb9FGadTTDKRoN, 0wCKNMsqYasJBFVagjay49"
https://open.spotify.com/artist/6rEXjeIJ0wL6BFdo8CRcit,799963,"filmi, tamil pop",6rEXjeIJ0wL6BFdo8CRcit,Saindhavi,65,spotify:artist:6rEXjeIJ0wL6BFdo8CRcit,"7zAp0JbkavFg2rcMGvANtP, 1rdQOMFFtoskDXXUVjiGo9, 15ClyGUe5g2vllncIC4tp6, 41BeeC5hYqvtGkM79RYvN4, 5ObQXIcqKtQENK14lQyqiy, 5FVBduYaeVBb6JIghza7v6, 7FaGCZiP3s6X7jQTB8EhfI"
